,Id,Weekly_Sales
104328,41_14_2013-06-28,0.0
104329,41_14_2013-07-05,0.0
104330,41_14_2013-07-12,0.0
104331,41_14_2013-07-19,0.0
104332,41_14_2013-07-26,0.0
104333,41_16_2012-11-02,0.0
104334,41_16_2012-11-09,0.0
104335,41_16_2012-11-16,0.0
104336,41_16_2012-11-23,0.0
104337,41_16_2012-11-30,0.0
104338,41_16_2012-12-07,0.0
104339,41_16_2012-12-14,0.0
104340,41_16_2012-12-21,0.0
104341,41_16_2012-12-28,0.0
104342,41_16_2013-01-04,0.0
104343,41_16_2013-01-11,0.0
104344,41_16_2013-01-18,0.0
104345,41_16_2013-01-25,0.0
104346,41_16_2013-02-01,0.0
104347,41_16_2013-02-08,0.0
104348,41_16_2013-02-15,0.0
104349,41_16_2013-02-22,0.0
104350,41_16_2013-03-01,0.0
104351,41_16_2013-03-08,0.0
104352,41_16_2013-03-15,0.0
104353,41_16_2013-03-22,0.0
104354,41_16_2013-03-29,0.0
104355,41_16_2013-04-05,0.0
104356,41_16_2013-04-12,0.0
104357,41_16_2013-04-19,0.0
104358,41_16_2013-04-26,0.0
104359,41_16_2013-05-03,0.0
104360,41_16_2013-05-10,0.0
104361,41_16_2013-05-17,0.0
104362,41_16_2013-05-24,0.0
104363,41_16_2013-05-31,0.0
104364,41_16_2013-06-07,0.0
104365,41_16_2013-06-14,0.0
104366,41_16_2013-06-21,0.0
104367,41_16_2013-06-28,0.0
104368,41_16_2013-07-05,0.0
104369,41_16_2013-07-12,0.0
104370,41_16_2013-07-19,0.0
104371,41_16_2013-07-26,0.0
104372,41_17_2012-11-02,0.0
104373,41_17_2012-11-09,0.0
104374,41_17_2012-11-16,0.0
104375,41_17_2012-11-23,0.0
104376,41_17_2012-11-30,0.0
104377,41_17_2012-12-07,0.0
104378,41_17_2012-12-14,0.0
104379,41_17_2012-12-21,0.0
104380,41_17_2012-12-28,0.0
104381,41_17_2013-01-04,0.0
104382,41_17_2013-01-11,0.0
104383,41_17_2013-01-18,0.0
104384,41_17_2013-01-25,0.0
104385,41_17_2013-02-01,0.0
104386,41_17_2013-02-08,0.0
104387,41_17_2013-02-15,0.0
104388,41_17_2013-02-22,0.0
104389,41_17_2013-03-01,0.0
104390,41_17_2013-03-08,0.0
104391,41_17_2013-03-15,0.0
104392,41_17_2013-03-22,0.0
104393,41_17_2013-03-29,0.0
104394,41_17_2013-04-05,0.0
104395,41_17_2013-04-12,0.0
104396,41_17_2013-04-19,0.0
104397,41_17_2013-04-26,0.0
104398,41_17_2013-05-03,0.0
104399,41_17_2013-05-10,0.0
104400,41_17_2013-05-17,0.0
104401,41_17_2013-05-24,0.0
104402,41_17_2013-05-31,0.0
104403,41_17_2013-06-07,0.0
104404,41_17_2013-06-14,0.0
104405,41_17_2013-06-21,0.0
104406,41_17_2013-06-28,0.0
104407,41_17_2013-07-05,0.0
104408,41_17_2013-07-12,0.0
104409,41_17_2013-07-19,0.0
104410,41_17_2013-07-26,0.0
104411,41_18_2012-11-02,0.0
104412,41_18_2012-11-09,0.0
104413,41_18_2012-11-16,0.0
104414,41_18_2012-11-23,0.0
104415,41_18_2012-11-30,0.0
104416,41_18_2012-12-07,0.0
104417,41_18_2012-12-14,0.0
104418,41_18_2012-12-21,0.0
104419,41_18_2012-12-28,0.0
104420,41_18_2013-01-04,0.0
104421,41_18_2013-01-11,0.0
104422,41_18_2013-01-18,0.0
104423,41_18_2013-01-25,0.0
104424,41_18_2013-02-01,0.0
104425,41_18_2013-02-08,0.0
104426,41_18_2013-02-15,0.0
104427,41_18_2013-02-22,0.0
104428,41_18_2013-03-01,0.0
104429,41_18_2013-03-08,0.0
104430,41_18_2013-03-15,0.0
104431,41_18_2013-03-22,0.0
104432,41_18_2013-03-29,0.0
104433,41_18_2013-04-05,0.0
104434,41_18_2013-04-12,0.0
104435,41_18_2013-04-19,0.0
104436,41_18_2013-04-26,0.0
104437,41_18_2013-05-03,0.0
104438,41_18_2013-05-10,0.0
104439,41_18_2013-05-24,0.0
104440,41_18_2013-06-07,0.0
104441,41_18_2013-06-14,0.0
104442,41_18_2013-06-21,0.0
104443,41_18_2013-07-05,0.0
104444,41_18_2013-07-19,0.0
104445,41_18_2013-07-26,0.0
104446,41_19_2012-11-02,0.0
104447,41_19_2012-11-09,0.0
104448,41_19_2012-11-16,0.0
104449,41_19_2012-11-23,0.0
104450,41_19_2012-11-30,0.0
104451,41_19_2012-12-07,0.0
104452,41_19_2012-12-14,0.0
104453,41_19_2012-12-21,0.0
104454,41_19_2012-12-28,0.0
104455,41_19_2013-01-04,0.0
104456,41_19_2013-01-11,0.0
104457,41_19_2013-01-18,0.0
104458,41_19_2013-01-25,0.0
104459,41_19_2013-02-01,0.0
104460,41_19_2013-02-08,0.0
104461,41_19_2013-02-15,0.0
104462,41_19_2013-02-22,0.0
104463,41_19_2013-03-01,0.0
104464,41_19_2013-03-08,0.0
104465,41_19_2013-03-15,0.0
104466,41_19_2013-03-22,0.0
104467,41_19_2013-03-29,0.0
104468,41_19_2013-04-05,0.0
104469,41_19_2013-04-12,0.0
104470,41_19_2013-04-19,0.0
104471,41_19_2013-04-26,0.0
104472,41_19_2013-05-03,0.0
104473,41_19_2013-05-10,0.0
104474,41_19_2013-05-17,0.0
104475,41_19_2013-05-24,0.0
104476,41_19_2013-05-31,0.0
104477,41_19_2013-06-07,0.0
104478,41_19_2013-06-14,0.0
104479,41_19_2013-06-21,0.0
104480,41_19_2013-06-28,0.0
104481,41_19_2013-07-05,0.0
104482,41_19_2013-07-12,0.0
104483,41_19_2013-07-19,0.0
104484,41_19_2013-07-26,0.0
104485,41_20_2012-11-02,0.0
104486,41_20_2012-11-09,0.0
104487,41_20_2012-11-16,0.0
104488,41_20_2012-11-23,0.0
104489,41_20_2012-11-30,0.0
104490,41_20_2012-12-07,0.0
104491,41_20_2012-12-14,0.0
104492,41_20_2012-12-21,0.0
104493,41_20_2012-12-28,0.0
104494,41_20_2013-01-04,0.0
104495,41_20_2013-01-11,0.0
104496,41_20_2013-01-18,0.0
104497,41_20_2013-01-25,0.0
104498,41_20_2013-02-01,0.0
104499,41_20_2013-02-08,0.0
104500,41_20_2013-02-15,0.0
104501,41_20_2013-02-22,0.0
104502,41_20_2013-03-01,0.0
104503,41_20_2013-03-08,0.0
104504,41_20_2013-03-15,0.0
104505,41_20_2013-03-22,0.0
104506,41_20_2013-03-29,0.0
104507,41_20_2013-04-05,0.0
104508,41_20_2013-04-12,0.0
104509,41_20_2013-04-19,0.0
104510,41_20_2013-04-26,0.0
104511,41_20_2013-05-03,0.0
104512,41_20_2013-05-10,0.0
104513,41_20_2013-05-17,0.0
104514,41_20_2013-05-24,0.0
104515,41_20_2013-05-31,0.0
104516,41_20_2013-06-07,0.0
104517,41_20_2013-06-14,0.0
104518,41_20_2013-06-21,0.0
104519,41_20_2013-06-28,0.0
104520,41_20_2013-07-05,0.0
104521,41_20_2013-07-12,0.0
104522,41_20_2013-07-19,0.0
104523,41_20_2013-07-26,0.0
104524,41_21_2012-11-02,0.0
104525,41_21_2012-11-09,0.0
104526,41_21_2012-11-16,0.0
104527,41_21_2012-11-23,0.0
104528,41_21_2012-11-30,0.0
104529,41_21_2012-12-07,0.0
104530,41_21_2012-12-14,0.0
104531,41_21_2012-12-21,0.0
104532,41_21_2012-12-28,0.0
104533,41_21_2013-01-04,0.0
104534,41_21_2013-01-11,0.0
104535,41_21_2013-01-18,0.0
104536,41_21_2013-01-25,0.0
104537,41_21_2013-02-01,0.0
104538,41_21_2013-02-08,0.0
104539,41_21_2013-02-15,0.0
104540,41_21_2013-02-22,0.0
104541,41_21_2013-03-01,0.0
104542,41_21_2013-03-08,0.0
104543,41_21_2013-03-15,0.0
104544,41_21_2013-03-22,0.0
104545,41_21_2013-03-29,0.0
104546,41_21_2013-04-05,0.0
104547,41_21_2013-04-12,0.0
104548,41_21_2013-04-19,0.0
104549,41_21_2013-04-26,0.0
104550,41_21_2013-05-03,0.0
104551,41_21_2013-05-10,0.0
104552,41_21_2013-05-17,0.0
104553,41_21_2013-05-24,0.0
104554,41_21_2013-05-31,0.0
104555,41_21_2013-06-07,0.0
104556,41_21_2013-06-14,0.0
104557,41_21_2013-06-21,0.0
104558,41_21_2013-06-28,0.0
104559,41_21_2013-07-05,0.0
104560,41_21_2013-07-12,0.0
104561,41_21_2013-07-19,0.0
104562,41_21_2013-07-26,0.0
104563,41_22_2012-11-02,0.0
104564,41_22_2012-11-09,0.0
104565,41_22_2012-11-16,0.0
104566,41_22_2012-11-23,0.0
104567,41_22_2012-11-30,0.0
104568,41_22_2012-12-07,0.0
104569,41_22_2012-12-14,0.0
104570,41_22_2012-12-21,0.0
104571,41_22_2012-12-28,0.0
104572,41_22_2013-01-04,0.0
104573,41_22_2013-01-11,0.0
104574,41_22_2013-01-18,0.0
104575,41_22_2013-01-25,0.0
104576,41_22_2013-02-01,0.0
104577,41_22_2013-02-08,0.0
104578,41_22_2013-02-15,0.0
104579,41_22_2013-02-22,0.0
104580,41_22_2013-03-01,0.0
104581,41_22_2013-03-08,0.0
104582,41_22_2013-03-15,0.0
104583,41_22_2013-03-22,0.0
104584,41_22_2013-03-29,0.0
104585,41_22_2013-04-05,0.0
104586,41_22_2013-04-12,0.0
104587,41_22_2013-04-19,0.0
104588,41_22_2013-04-26,0.0
104589,41_22_2013-05-03,0.0
104590,41_22_2013-05-10,0.0
104591,41_22_2013-05-17,0.0
104592,41_22_2013-05-24,0.0
104593,41_22_2013-05-31,0.0
104594,41_22_2013-06-07,0.0
104595,41_22_2013-06-14,0.0
104596,41_22_2013-06-21,0.0
104597,41_22_2013-06-28,0.0
104598,41_22_2013-07-05,0.0
104599,41_22_2013-07-12,0.0
104600,41_22_2013-07-19,0.0
104601,41_22_2013-07-26,0.0
104602,41_23_2012-11-02,0.0
104603,41_23_2012-11-09,0.0
104604,41_23_2012-11-16,0.0
104605,41_23_2012-11-23,0.0
104606,41_23_2012-11-30,0.0
104607,41_23_2012-12-07,0.0
104608,41_23_2012-12-14,0.0
104609,41_23_2012-12-21,0.0
104610,41_23_2012-12-28,0.0
104611,41_23_2013-01-04,0.0
104612,41_23_2013-01-11,0.0
104613,41_23_2013-01-18,0.0
104614,41_23_2013-01-25,0.0
104615,41_23_2013-02-01,0.0
104616,41_23_2013-02-08,0.0
104617,41_23_2013-02-15,0.0
104618,41_23_2013-02-22,0.0
104619,41_23_2013-03-01,0.0
104620,41_23_2013-03-08,0.0
104621,41_23_2013-03-15,0.0
104622,41_23_2013-03-22,0.0
104623,41_23_2013-03-29,0.0
104624,41_23_2013-04-05,0.0
104625,41_23_2013-04-12,0.0
104626,41_23_2013-04-19,0.0
104627,41_23_2013-04-26,0.0
104628,41_23_2013-05-03,0.0
104629,41_23_2013-05-10,0.0
104630,41_23_2013-05-17,0.0
104631,41_23_2013-05-24,0.0
104632,41_23_2013-05-31,0.0
104633,41_23_2013-06-07,0.0
104634,41_23_2013-06-14,0.0
104635,41_23_2013-06-21,0.0
104636,41_23_2013-06-28,0.0
104637,41_23_2013-07-05,0.0
104638,41_23_2013-07-12,0.0
104639,41_23_2013-07-19,0.0
104640,41_23_2013-07-26,0.0
104641,41_24_2012-11-02,0.0
104642,41_24_2012-11-09,0.0
104643,41_24_2012-11-16,0.0
104644,41_24_2012-11-23,0.0
104645,41_24_2012-11-30,0.0
104646,41_24_2012-12-07,0.0
104647,41_24_2012-12-14,0.0
104648,41_24_2012-12-21,0.0
104649,41_24_2012-12-28,0.0
104650,41_24_2013-01-04,0.0
104651,41_24_2013-01-11,0.0
104652,41_24_2013-01-18,0.0
104653,41_24_2013-01-25,0.0
104654,41_24_2013-02-01,0.0
104655,41_24_2013-02-08,0.0
104656,41_24_2013-02-15,0.0
104657,41_24_2013-02-22,0.0
104658,41_24_2013-03-01,0.0
104659,41_24_2013-03-08,0.0
104660,41_24_2013-03-15,0.0
104661,41_24_2013-03-22,0.0
104662,41_24_2013-03-29,0.0
104663,41_24_2013-04-05,0.0
104664,41_24_2013-04-12,0.0
104665,41_24_2013-04-19,0.0
104666,41_24_2013-04-26,0.0
104667,41_24_2013-05-03,0.0
104668,41_24_2013-05-10,0.0
104669,41_24_2013-05-17,0.0
104670,41_24_2013-05-24,0.0
104671,41_24_2013-05-31,0.0
104672,41_24_2013-06-07,0.0
104673,41_24_2013-06-14,0.0
104674,41_24_2013-06-21,0.0
104675,41_24_2013-06-28,0.0
104676,41_24_2013-07-05,0.0
104677,41_24_2013-07-12,0.0
104678,41_24_2013-07-19,0.0
104679,41_24_2013-07-26,0.0
104680,41_25_2012-11-02,0.0
104681,41_25_2012-11-09,0.0
104682,41_25_2012-11-16,0.0
104683,41_25_2012-11-23,0.0
104684,41_25_2012-11-30,0.0
104685,41_25_2012-12-07,0.0
104686,41_25_2012-12-14,0.0
104687,41_25_2012-12-21,0.0
104688,41_25_2012-12-28,0.0
104689,41_25_2013-01-04,0.0
104690,41_25_2013-01-11,0.0
104691,41_25_2013-01-18,0.0
104692,41_25_2013-01-25,0.0
104693,41_25_2013-02-01,0.0
104694,41_25_2013-02-08,0.0
104695,41_25_2013-02-15,0.0
104696,41_25_2013-02-22,0.0
104697,41_25_2013-03-01,0.0
104698,41_25_2013-03-08,0.0
104699,41_25_2013-03-15,0.0
104700,41_25_2013-03-22,0.0
104701,41_25_2013-03-29,0.0
104702,41_25_2013-04-05,0.0
104703,41_25_2013-04-12,0.0
104704,41_25_2013-04-19,0.0
104705,41_25_2013-04-26,0.0
104706,41_25_2013-05-03,0.0
104707,41_25_2013-05-10,0.0
104708,41_25_2013-05-17,0.0
104709,41_25_2013-05-24,0.0
104710,41_25_2013-05-31,0.0
104711,41_25_2013-06-07,0.0
104712,41_25_2013-06-14,0.0
104713,41_25_2013-06-21,0.0
104714,41_25_2013-06-28,0.0
104715,41_25_2013-07-05,0.0
104716,41_25_2013-07-12,0.0
104717,41_25_2013-07-19,0.0
104718,41_25_2013-07-26,0.0
104719,41_26_2012-11-02,0.0
104720,41_26_2012-11-09,0.0
104721,41_26_2012-11-16,0.0
104722,41_26_2012-11-23,0.0
104723,41_26_2012-11-30,0.0
104724,41_26_2012-12-07,0.0
104725,41_26_2012-12-14,0.0
104726,41_26_2012-12-21,0.0
104727,41_26_2012-12-28,0.0
104728,41_26_2013-01-04,0.0
104729,41_26_2013-01-11,0.0
104730,41_26_2013-01-18,0.0
104731,41_26_2013-01-25,0.0
104732,41_26_2013-02-01,0.0
104733,41_26_2013-02-08,0.0
104734,41_26_2013-02-15,0.0
104735,41_26_2013-02-22,0.0
104736,41_26_2013-03-01,0.0
104737,41_26_2013-03-08,0.0
104738,41_26_2013-03-15,0.0
104739,41_26_2013-03-22,0.0
104740,41_26_2013-03-29,0.0
104741,41_26_2013-04-05,0.0
104742,41_26_2013-04-12,0.0
104743,41_26_2013-04-19,0.0
104744,41_26_2013-04-26,0.0
104745,41_26_2013-05-03,0.0
104746,41_26_2013-05-10,0.0
104747,41_26_2013-05-17,0.0
104748,41_26_2013-05-24,0.0
104749,41_26_2013-05-31,0.0
104750,41_26_2013-06-07,0.0
104751,41_26_2013-06-14,0.0
104752,41_26_2013-06-21,0.0
104753,41_26_2013-06-28,0.0
104754,41_26_2013-07-05,0.0
104755,41_26_2013-07-12,0.0
104756,41_26_2013-07-19,0.0
104757,41_26_2013-07-26,0.0
104758,41_27_2012-11-02,0.0
104759,41_27_2012-11-09,0.0
104760,41_27_2012-11-16,0.0
104761,41_27_2012-11-23,0.0
104762,41_27_2012-11-30,0.0
104763,41_27_2012-12-07,0.0
104764,41_27_2012-12-14,0.0
104765,41_27_2012-12-21,0.0
104766,41_27_2012-12-28,0.0
104767,41_27_2013-01-04,0.0
104768,41_27_2013-01-11,0.0
104769,41_27_2013-01-18,0.0
104770,41_27_2013-01-25,0.0
104771,41_27_2013-02-01,0.0
104772,41_27_2013-02-08,0.0
104773,41_27_2013-02-15,0.0
104774,41_27_2013-02-22,0.0
104775,41_27_2013-03-01,0.0
104776,41_27_2013-03-08,0.0
104777,41_27_2013-03-15,0.0
104778,41_27_2013-03-22,0.0
104779,41_27_2013-03-29,0.0
104780,41_27_2013-04-05,0.0
104781,41_27_2013-04-12,0.0
104782,41_27_2013-04-19,0.0
104783,41_27_2013-04-26,0.0
104784,41_27_2013-05-03,0.0
104785,41_27_2013-05-10,0.0
104786,41_27_2013-05-17,0.0
104787,41_27_2013-05-24,0.0
104788,41_27_2013-05-31,0.0
104789,41_27_2013-06-07,0.0
104790,41_27_2013-06-14,0.0
104791,41_27_2013-06-21,0.0
104792,41_27_2013-06-28,0.0
104793,41_27_2013-07-05,0.0
104794,41_27_2013-07-12,0.0
104795,41_27_2013-07-19,0.0
104796,41_27_2013-07-26,0.0
104797,41_28_2012-11-02,0.0
104798,41_28_2012-11-09,0.0
104799,41_28_2012-11-16,0.0
104800,41_28_2012-11-23,0.0
104801,41_28_2012-11-30,0.0
104802,41_28_2012-12-07,0.0
104803,41_28_2012-12-14,0.0
104804,41_28_2012-12-21,0.0
104805,41_28_2012-12-28,0.0
104806,41_28_2013-01-04,0.0
104807,41_28_2013-01-11,0.0
104808,41_28_2013-01-18,0.0
104809,41_28_2013-01-25,0.0
104810,41_28_2013-02-01,0.0
104811,41_28_2013-02-08,0.0
104812,41_28_2013-02-15,0.0
104813,41_28_2013-02-22,0.0
104814,41_28_2013-03-01,0.0
104815,41_28_2013-03-08,0.0
104816,41_28_2013-03-15,0.0
104817,41_28_2013-03-22,0.0
104818,41_28_2013-03-29,0.0
104819,41_28_2013-04-05,0.0
104820,41_28_2013-04-12,0.0
104821,41_28_2013-04-19,0.0
104822,41_28_2013-04-26,0.0
104823,41_28_2013-05-03,0.0
104824,41_28_2013-05-10,0.0
104825,41_28_2013-05-17,0.0
104826,41_28_2013-05-24,0.0
104827,41_28_2013-05-31,0.0
104828,41_28_2013-06-07,0.0
104829,41_28_2013-06-14,0.0
104830,41_28_2013-06-21,0.0
104831,41_28_2013-06-28,0.0
104832,41_28_2013-07-05,0.0
104833,41_28_2013-07-12,0.0
104834,41_28_2013-07-19,0.0
104835,41_28_2013-07-26,0.0
104836,41_29_2012-11-02,0.0
104837,41_29_2012-11-09,0.0
104838,41_29_2012-11-16,0.0
104839,41_29_2012-11-23,0.0
104840,41_29_2012-11-30,0.0
104841,41_29_2012-12-07,0.0
104842,41_29_2012-12-14,0.0
104843,41_29_2012-12-21,0.0
104844,41_29_2012-12-28,0.0
104845,41_29_2013-01-04,0.0
104846,41_29_2013-01-11,0.0
104847,41_29_2013-01-18,0.0
104848,41_29_2013-01-25,0.0
104849,41_29_2013-02-01,0.0
104850,41_29_2013-02-08,0.0
104851,41_29_2013-02-15,0.0
104852,41_29_2013-02-22,0.0
104853,41_29_2013-03-01,0.0
104854,41_29_2013-03-08,0.0
104855,41_29_2013-03-15,0.0
104856,41_29_2013-03-22,0.0
104857,41_29_2013-03-29,0.0
104858,41_29_2013-04-05,0.0
104859,41_29_2013-04-12,0.0
104860,41_29_2013-04-19,0.0
104861,41_29_2013-04-26,0.0
104862,41_29_2013-05-03,0.0
104863,41_29_2013-05-10,0.0
104864,41_29_2013-05-17,0.0
104865,41_29_2013-05-24,0.0
104866,41_29_2013-05-31,0.0
104867,41_29_2013-06-07,0.0
104868,41_29_2013-06-14,0.0
104869,41_29_2013-06-21,0.0
104870,41_29_2013-06-28,0.0
104871,41_29_2013-07-05,0.0
104872,41_29_2013-07-12,0.0
104873,41_29_2013-07-19,0.0
104874,41_29_2013-07-26,0.0
104875,41_30_2012-11-02,0.0
104876,41_30_2012-11-09,0.0
104877,41_30_2012-11-16,0.0
104878,41_30_2012-11-23,0.0
104879,41_30_2012-11-30,0.0
104880,41_30_2012-12-07,0.0
104881,41_30_2012-12-14,0.0
104882,41_30_2012-12-21,0.0
104883,41_30_2012-12-28,0.0
104884,41_30_2013-01-04,0.0
104885,41_30_2013-01-11,0.0
104886,41_30_2013-01-18,0.0
104887,41_30_2013-01-25,0.0
104888,41_30_2013-02-01,0.0
104889,41_30_2013-02-08,0.0
104890,41_30_2013-02-15,0.0
104891,41_30_2013-02-22,0.0
104892,41_30_2013-03-01,0.0
104893,41_30_2013-03-08,0.0
104894,41_30_2013-03-15,0.0
104895,41_30_2013-03-22,0.0
104896,41_30_2013-03-29,0.0
104897,41_30_2013-04-05,0.0
104898,41_30_2013-04-12,0.0
104899,41_30_2013-04-19,0.0
104900,41_30_2013-04-26,0.0
104901,41_30_2013-05-03,0.0
104902,41_30_2013-05-10,0.0
104903,41_30_2013-05-17,0.0
104904,41_30_2013-05-24,0.0
104905,41_30_2013-05-31,0.0
104906,41_30_2013-06-07,0.0
104907,41_30_2013-06-14,0.0
104908,41_30_2013-06-21,0.0
104909,41_30_2013-06-28,0.0
104910,41_30_2013-07-05,0.0
104911,41_30_2013-07-12,0.0
104912,41_30_2013-07-19,0.0
104913,41_30_2013-07-26,0.0
104914,41_31_2012-11-02,0.0
104915,41_31_2012-11-09,0.0
104916,41_31_2012-11-16,0.0
104917,41_31_2012-11-23,0.0
104918,41_31_2012-11-30,0.0
104919,41_31_2012-12-07,0.0
104920,41_31_2012-12-14,0.0
104921,41_31_2012-12-21,0.0
104922,41_31_2012-12-28,0.0
104923,41_31_2013-01-04,0.0
104924,41_31_2013-01-11,0.0
104925,41_31_2013-01-18,0.0
104926,41_31_2013-01-25,0.0
104927,41_31_2013-02-01,0.0
104928,41_31_2013-02-08,0.0
104929,41_31_2013-02-15,0.0
104930,41_31_2013-02-22,0.0
104931,41_31_2013-03-01,0.0
104932,41_31_2013-03-08,0.0
104933,41_31_2013-03-15,0.0
104934,41_31_2013-03-22,0.0
104935,41_31_2013-03-29,0.0
104936,41_31_2013-04-05,0.0
104937,41_31_2013-04-12,0.0
104938,41_31_2013-04-19,0.0
104939,41_31_2013-04-26,0.0
104940,41_31_2013-05-03,0.0
104941,41_31_2013-05-10,0.0
104942,41_31_2013-05-17,0.0
104943,41_31_2013-05-24,0.0
104944,41_31_2013-05-31,0.0
104945,41_31_2013-06-07,0.0
104946,41_31_2013-06-14,0.0
104947,41_31_2013-06-21,0.0
104948,41_31_2013-06-28,0.0
104949,41_31_2013-07-05,0.0
104950,41_31_2013-07-12,0.0
104951,41_31_2013-07-19,0.0
104952,41_31_2013-07-26,0.0
104953,41_32_2012-11-02,0.0
104954,41_32_2012-11-09,0.0
104955,41_32_2012-11-16,0.0
104956,41_32_2012-11-23,0.0
104957,41_32_2012-11-30,0.0
104958,41_32_2012-12-07,0.0
104959,41_32_2012-12-14,0.0
104960,41_32_2012-12-21,0.0
104961,41_32_2012-12-28,0.0
104962,41_32_2013-01-04,0.0
104963,41_32_2013-01-11,0.0
104964,41_32_2013-01-18,0.0
104965,41_32_2013-01-25,0.0
104966,41_32_2013-02-01,0.0
104967,41_32_2013-02-08,0.0
104968,41_32_2013-02-15,0.0
104969,41_32_2013-02-22,0.0
104970,41_32_2013-03-01,0.0
104971,41_32_2013-03-08,0.0
104972,41_32_2013-03-15,0.0
104973,41_32_2013-03-22,0.0
104974,41_32_2013-03-29,0.0
104975,41_32_2013-04-05,0.0
104976,41_32_2013-04-12,0.0
104977,41_32_2013-04-19,0.0
104978,41_32_2013-04-26,0.0
104979,41_32_2013-05-03,0.0
104980,41_32_2013-05-10,0.0
104981,41_32_2013-05-17,0.0
104982,41_32_2013-05-24,0.0
104983,41_32_2013-05-31,0.0
104984,41_32_2013-06-07,0.0
104985,41_32_2013-06-14,0.0
104986,41_32_2013-06-21,0.0
104987,41_32_2013-06-28,0.0
104988,41_32_2013-07-05,0.0
104989,41_32_2013-07-12,0.0
104990,41_32_2013-07-19,0.0
104991,41_32_2013-07-26,0.0
104992,41_33_2012-11-02,0.0
104993,41_33_2012-11-09,0.0
104994,41_33_2012-11-16,0.0
104995,41_33_2012-11-23,0.0
104996,41_33_2012-11-30,0.0
104997,41_33_2012-12-07,0.0
104998,41_33_2012-12-14,0.0
104999,41_33_2012-12-21,0.0
105000,41_33_2012-12-28,0.0
105001,41_33_2013-01-04,0.0
105002,41_33_2013-01-11,0.0
105003,41_33_2013-01-18,0.0
105004,41_33_2013-01-25,0.0
105005,41_33_2013-02-01,0.0
105006,41_33_2013-02-08,0.0
105007,41_33_2013-02-15,0.0
105008,41_33_2013-02-22,0.0
105009,41_33_2013-03-01,0.0
105010,41_33_2013-03-08,0.0
105011,41_33_2013-03-15,0.0
105012,41_33_2013-03-22,0.0
105013,41_33_2013-03-29,0.0
105014,41_33_2013-04-05,0.0
105015,41_33_2013-04-12,0.0
105016,41_33_2013-04-19,0.0
105017,41_33_2013-04-26,0.0
105018,41_33_2013-05-03,0.0
105019,41_33_2013-05-10,0.0
105020,41_33_2013-05-17,0.0
105021,41_33_2013-05-24,0.0
105022,41_33_2013-05-31,0.0
105023,41_33_2013-06-07,0.0
105024,41_33_2013-06-14,0.0
105025,41_33_2013-06-21,0.0
105026,41_33_2013-06-28,0.0
105027,41_33_2013-07-05,0.0
105028,41_33_2013-07-12,0.0
105029,41_33_2013-07-19,0.0
105030,41_33_2013-07-26,0.0
105031,41_34_2012-11-02,0.0
105032,41_34_2012-11-09,0.0
105033,41_34_2012-11-16,0.0
105034,41_34_2012-11-23,0.0
105035,41_34_2012-11-30,0.0
105036,41_34_2012-12-07,0.0
105037,41_34_2012-12-14,0.0
105038,41_34_2012-12-21,0.0
105039,41_34_2012-12-28,0.0
105040,41_34_2013-01-04,0.0
105041,41_34_2013-01-11,0.0
105042,41_34_2013-01-18,0.0
105043,41_34_2013-01-25,0.0
105044,41_34_2013-02-01,0.0
105045,41_34_2013-02-08,0.0
105046,41_34_2013-02-15,0.0
105047,41_34_2013-02-22,0.0
105048,41_34_2013-03-01,0.0
105049,41_34_2013-03-08,0.0
105050,41_34_2013-03-15,0.0
105051,41_34_2013-03-22,0.0
105052,41_34_2013-03-29,0.0
105053,41_34_2013-04-05,0.0
105054,41_34_2013-04-12,0.0
105055,41_34_2013-04-19,0.0
105056,41_34_2013-04-26,0.0
105057,41_34_2013-05-03,0.0
105058,41_34_2013-05-10,0.0
105059,41_34_2013-05-17,0.0
105060,41_34_2013-05-24,0.0
105061,41_34_2013-05-31,0.0
105062,41_34_2013-06-07,0.0
105063,41_34_2013-06-14,0.0
105064,41_34_2013-06-21,0.0
105065,41_34_2013-06-28,0.0
105066,41_34_2013-07-05,0.0
105067,41_34_2013-07-12,0.0
105068,41_34_2013-07-19,0.0
105069,41_34_2013-07-26,0.0
105070,41_35_2012-11-02,0.0
105071,41_35_2012-11-09,0.0
105072,41_35_2012-11-16,0.0
105073,41_35_2012-11-23,0.0
105074,41_35_2012-11-30,0.0
105075,41_35_2012-12-07,0.0
105076,41_35_2012-12-14,0.0
105077,41_35_2012-12-21,0.0
105078,41_35_2012-12-28,0.0
105079,41_35_2013-01-04,0.0
105080,41_35_2013-01-11,0.0
105081,41_35_2013-01-18,0.0
105082,41_35_2013-01-25,0.0
105083,41_35_2013-02-01,0.0
105084,41_35_2013-02-08,0.0
105085,41_35_2013-02-15,0.0
105086,41_35_2013-02-22,0.0
105087,41_35_2013-03-01,0.0
105088,41_35_2013-03-08,0.0
105089,41_35_2013-03-15,0.0
105090,41_35_2013-03-22,0.0
105091,41_35_2013-03-29,0.0
105092,41_35_2013-04-05,0.0
105093,41_35_2013-04-12,0.0
105094,41_35_2013-04-19,0.0
105095,41_35_2013-04-26,0.0
105096,41_35_2013-05-03,0.0
105097,41_35_2013-05-10,0.0
105098,41_35_2013-05-17,0.0
105099,41_35_2013-05-24,0.0
105100,41_35_2013-05-31,0.0
105101,41_35_2013-06-07,0.0
105102,41_35_2013-06-14,0.0
105103,41_35_2013-06-21,0.0
105104,41_35_2013-06-28,0.0
